,BHK,SQUARE_FT,Target,State
7012,3,1000.0,37.5,Delhi NCR
7013,2,1172.332943,40.0,Gujrat
7014,2,760.2153944,24.0,Maharashtra
7015,2,1000.0,38.0,Gujrat
7016,3,2250.067367,83.5,Union Territory
7017,2,592.0078934,24.0,Delhi NCR
7018,3,2125.398512,100.0,Kerala
7019,2,998.0366492,30.5,Uttar Pradesh
7020,2,1000.0,45.0,Maharashtra
7021,3,1948.648649,72.1,Uttar Pradesh
7022,3,1475.288911,60.0,Uttar Pradesh
7023,4,2600.404507,90.0,Delhi NCR
7024,3,1470.0,44.1,Uttar Pradesh
7025,2,1285.714286,45.0,Odisha
7026,1,450.0703235,16.0,Uttar Pradesh
7027,2,1000.0,40.0,Jharkhand
7028,3,1495.2841039999998,65.0,Uttar Pradesh
7029,2,900.0321439999999,28.0,Maharashtra
7030,2,1171.428571,41.0,Gujrat
7031,3,1595.226498,65.5,Kerala
7032,2,800.0,37.0,Madhya Pradesh
7033,2,850.0991782,30.0,Madhya Pradesh
7034,3,1625.1354279999998,60.0,Bihar
7035,3,1685.27491,80.0,Uttar Pradesh
7036,2,1150.012778,45.0,Andhra Pradesh
7037,1,740.0555042000001,24.0,Maharashtra
7038,4,1834.664364,85.0,Rajasthan
7039,2,950.0,38.0,Tamil Nadu
7040,3,1733.3333329999998,62.4,Madhya Pradesh
7041,3,1230.116649,58.0,Bihar
7042,2,950.0713267,33.3,Uttar Pradesh
7043,1,415.5555556000001,18.7,Rajasthan
7044,3,1802.265705,70.0,Delhi NCR
7045,3,1585.014409,55.0,Gujrat
7046,1,500.0,20.0,Kerala
7047,3,1393.229167,53.5,ChattishGarh
7048,3,1700.294718,75.0,Odisha
7049,2,828.4833961,24.2,Uttar Pradesh
7050,2,1250.0,45.0,Delhi NCR
7051,3,1800.180018,80.0,Rajasthan
7052,1,550.0550055,20.0,Gujrat
7053,2,1150.159744,36.0,Rajasthan
7054,2,780.0312012,35.0,Maharashtra
7055,1,750.0551511,34.0,Union Territory
7056,3,1700.0,76.5,Uttar Pradesh
7057,1,375.0721293,13.0,Gujrat
7058,1,374.9395259,15.5,Rajasthan
7059,2,1200.0,36.0,Uttar Pradesh
7060,3,2305.460301,87.4,Uttarakhand
7061,2,981.0333551,45.0,Gujrat
7062,3,1663.405088,68.0,Union Territory
7063,3,1324.828263,54.0,Uttar Pradesh
7064,2,1200.0,48.0,Gujrat
7065,3,1305.220884,39.0,Uttar Pradesh
7066,3,2032.442748,63.9,Delhi NCR
7067,2,1090.092979,34.0,Rajasthan
7068,2,1150.0,46.0,Maharashtra
7069,4,1448.951049,51.8,Delhi NCR
7070,2,1000.0,33.0,Maharashtra
7071,1,718.0156658,22.0,Uttar Pradesh
7072,2,1358.234295,40.0,Delhi NCR
7073,2,970.0366458,45.0,Uttar Pradesh
7074,2,923.254472,32.0,Uttar Pradesh
7075,3,998.0153105,35.2,Delhi NCR
7076,2,1300.079597,49.0,Delhi NCR
7077,2,771.1677682999999,24.5,Gujrat
7078,1,780.0312012,30.0,Uttar Pradesh
7079,2,1180.106772,42.0,Andhra Pradesh
7080,2,750.0,22.5,Andhra Pradesh
7081,3,1300.052002,50.0,Jharkhand
7082,3,1660.133733,72.0,Uttarakhand
7083,3,1300.309598,42.0,Odisha
7084,4,3157.894737,150.0,Uttar Pradesh
7085,3,1800.08471,85.0,Gujrat
7086,2,803.083842,25.0,Gujrat
7087,3,2030.685921,67.5,Delhi NCR
7088,3,1820.250284,80.0,Uttar Pradesh
7089,2,1286.363636,56.6,Odisha
7090,2,753.1106745,23.0,Uttar Pradesh
7091,3,1294.8659699999998,57.0,Uttar Pradesh
7092,3,1250.0,50.0,Bihar
7093,2,1045.036079,42.0,Uttar Pradesh
7094,2,1000.0,36.0,Tamil Nadu
7095,3,1468.571429,51.4,West Bengal
7096,3,1500.170474,44.0,Uttar Pradesh
7097,3,1554.280249,65.0,Delhi NCR
7098,1,675.2194463,20.0,Gujrat
7099,4,2053.928797,97.5,Uttar Pradesh
7100,3,1860.166774,87.0,Maharashtra
7101,2,1350.024546,55.0,Uttar Pradesh
7102,3,1048.149361,32.0,Rajasthan
7103,2,1045.068583,32.0,Delhi NCR
7104,3,1422.699968,45.0,Rajasthan
7105,3,2400.548697,70.0,Gujrat
7106,3,1610.095735,74.0,Uttar Pradesh
7107,3,2146.8441390000003,100.0,Rajasthan
7108,4,2350.42735,110.0,Delhi NCR
7109,3,1549.732319,55.0,Gujrat
7110,3,1887.096774,58.5,Gujrat
7111,3,1400.203666,55.0,Tamil Nadu
7112,2,950.1187648,36.0,Uttar Pradesh
7113,3,1275.214468,55.0,Bihar
7114,1,600.1263424,19.0,Tamil Nadu
7115,3,1600.0,60.0,Gujrat
7116,1,1299.897646,38.1,Gujrat
7117,5,4888.888889,220.0,Gujrat
7118,2,1090.059694,42.0,Uttarakhand
7119,4,1967.720539,89.0,Uttar Pradesh
7120,3,1400.147384,57.0,Uttar Pradesh
7121,3,2257.394914,87.0,Delhi NCR
7122,3,1525.105584,65.0,Odisha
7123,2,799.7630332,27.0,Gujrat
7124,3,1574.80315,66.0,Uttar Pradesh
7125,2,540.0795907,19.0,Haryana
7126,2,1145.0,45.8,Odisha
7127,3,1295.0558210000002,40.6,Odisha
7128,3,1500.115393,65.0,Gujrat
7129,2,1100.110011,50.0,Maharashtra
7130,3,1720.324404,70.0,Kerala
7131,3,1554.290718,71.0,Uttar Pradesh
7132,3,1570.860927,59.3,Delhi NCR
7133,3,1800.2165670000002,66.5,Union Territory
7134,3,1300.052002,50.0,Madhya Pradesh
7135,2,1074.947746,36.0,Jharkhand
7136,2,1150.146382,55.0,Uttar Pradesh
7137,2,1214.83376,38.0,Madhya Pradesh
7138,1,530.0760544,23.0,Uttar Pradesh
7139,3,1560.162428,73.0,Uttar Pradesh
7140,3,1180.0,41.3,karnataka
7141,1,925.1290878,43.0,Uttarakhand
7142,3,1458.019105,58.0,Assam
7143,3,1549.076341,69.6,Union Territory
7144,1,400.0,14.0,Uttar Pradesh
7145,3,1349.527665,40.0,Union Territory
7146,2,1050.213325,32.0,Uttar Pradesh
7147,2,1015.089163,37.0,Uttar Pradesh
7148,4,2500.0,88.0,Gujrat
7149,2,1286.363636,56.6,Odisha
7150,3,1625.0,65.0,Maharashtra
7151,2,1040.247678,33.6,Uttar Pradesh
7152,2,850.0232883,36.5,Delhi NCR
7153,1,312.1998079,13.0,Delhi NCR
7154,2,1339.0535619999998,51.5,Delhi NCR
7155,2,1260.141988,49.7,Union Territory
7156,3,2147.377939,95.0,Delhi NCR
7157,2,1054.09154,38.0,Rajasthan
7158,2,1330.229465,40.0,Punjab
7159,3,4144.086707,130.0,Uttarakhand
7160,4,2187.878788,72.2,Union Territory
7161,3,1550.387597,46.0,Uttar Pradesh
7162,2,949.893137,40.0,Rajasthan
7163,3,1820.083682,87.0,Uttar Pradesh
7164,2,1134.910486,35.5,Uttar Pradesh
7165,1,519.8915009,23.0,Maharashtra
7166,3,1350.318471,53.0,Maharashtra
7167,3,1484.88121,55.0,Uttar Pradesh
7168,3,1800.232288,62.0,Delhi NCR
7169,3,1000.0,35.0,Rajasthan
7170,2,591.9304179999999,24.5,Delhi NCR
7171,3,1733.299595,68.5,Kerala
7172,1,538.1035486000001,18.5,Maharashtra
7173,2,913.4287662,26.8,Uttar Pradesh
7174,3,1252.019386,46.5,Odisha
7175,2,590.6593407,25.8,Delhi NCR
7176,4,2099.65528,67.0,Kerala
7177,2,1089.494163,42.0,Rajasthan
7178,2,1100.0,44.0,Delhi NCR
7179,3,1199.82548,55.0,Uttar Pradesh
7180,3,1199.82548,55.0,Uttar Pradesh
7181,3,1860.407352,74.9,Union Territory
7182,4,1898.663697,68.2,Uttar Pradesh
7183,3,1459.812553,51.4,Union Territory
7184,3,1219.700877,47.3,Uttar Pradesh
7185,3,915.0326797,35.0,Rajasthan
7186,3,1448.040886,42.5,Uttar Pradesh
7187,2,1000.0,34.0,Andhra Pradesh
7188,2,1100.0,49.5,Rajasthan
7189,3,1545.064378,72.0,Uttar Pradesh
7190,3,1733.501737,54.9,Union Territory
7191,3,1425.244527,61.2,Uttar Pradesh
7192,2,1336.302895,48.0,Uttar Pradesh
7193,2,1200.0,40.8,Rajasthan
7194,2,1120.0,35.0,Gujrat
7195,2,1139.817629,45.0,Kerala
7196,2,882.6666667000002,33.1,Uttar Pradesh
7197,3,1510.067114,63.0,karnataka
7198,2,1095.156972,45.0,Uttar Pradesh
7199,2,1100.141044,39.0,Uttar Pradesh
7200,3,1845.31886,81.6,Uttar Pradesh
7201,3,1577.608142,55.8,Union Territory
7202,2,968.6793671,30.0,Uttar Pradesh
7203,2,882.9300196,27.0,Maharashtra
7204,3,1725.4128670000002,70.0,Delhi NCR
7205,3,2100.179695,93.5,Union Territory
7206,3,1527.973672,65.0,Uttar Pradesh
7207,2,1150.0,46.0,Uttar Pradesh
7208,3,1635.444544,55.0,Uttar Pradesh
7209,2,1150.202977,51.0,Uttar Pradesh
7210,3,1345.194185,62.0,Uttar Pradesh
7211,3,1600.0,56.0,Gujrat
7212,3,1910.176236,67.2,Union Territory
7213,2,1419.920651,68.0,Uttar Pradesh
7214,3,1525.37401,52.0,Uttar Pradesh
7215,3,1517.660044,55.0,Gujrat
7216,3,743.6665759,27.3,Delhi NCR
7217,1,474.1935484,14.7,West Bengal
7218,2,1460.101868,43.0,Uttar Pradesh
7219,2,1245.189042,55.0,Jharkhand
7220,3,1623.913043,74.7,Uttar Pradesh
7221,2,341.9334784,11.0,Uttar Pradesh
7222,3,1400.0,56.0,Maharashtra
7223,3,1800.055386,65.0,Uttar Pradesh
7224,3,1386.292835,53.4,Jharkhand
7225,3,1295.097132,56.0,Uttar Pradesh
7226,3,1625.036732,55.3,Delhi NCR
7227,2,1149.773071,38.0,Gujrat
7228,3,1400.050543,55.4,Delhi NCR
7229,3,1548.837209,66.6,Uttar Pradesh
7230,3,1725.4128670000002,70.0,Uttar Pradesh
7231,3,1400.11383,49.2,Delhi NCR
7232,3,1580.404096,57.1,Union Territory
7233,2,935.0788138,35.0,Uttar Pradesh
7234,3,2024.820379,62.0,Union Territory
7235,2,1282.0,44.87,Uttar Pradesh
7236,3,1599.671862,58.5,Uttar Pradesh
7237,3,1303.171871,53.0,Odisha
7238,2,1000.0,47.0,Maharashtra
7239,3,1758.0872010000005,75.0,Uttar Pradesh
7240,3,1609.707776,65.0,Union Territory
7241,3,1638.291038,51.0,Gujrat
7242,3,1580.13544,56.0,Union Territory
7243,2,1085.187195,40.0,Jharkhand
7244,3,1550.151976,51.0,Jharkhand
7245,2,1650.165017,70.0,Uttar Pradesh
7246,3,1550.2669039999998,69.7,Union Territory
7247,3,1820.38835,75.0,Andhra Pradesh
7248,2,715.9127887999999,22.0,Uttar Pradesh
7249,3,1402.197802,63.8,Delhi NCR
7250,3,1900.0,66.5,Uttar Pradesh
7251,2,1100.16044,48.0,Uttar Pradesh
7252,3,1400.289715,58.0,Kerala
7253,2,1250.0,58.0,Rajasthan
7254,1,650.1950585,20.0,Gujrat
7255,3,1536.312849,55.0,Jharkhand
7256,4,1306.318315,49.0,Delhi NCR
7257,3,1530.311948,52.0,Union Territory
7258,2,1150.054765,42.0,Maharashtra
7259,2,985.0830284,35.0,Andhra Pradesh
7260,3,1911.400944,85.0,Uttar Pradesh
7261,2,1247.909,37.3,Uttar Pradesh
7262,2,1070.009172,35.0,Gujrat
7263,3,2600.104004,100.0,Gujrat
7264,2,1150.180743,35.0,Uttar Pradesh
7265,1,496.8322774,14.9,Gujrat
7266,3,1490.941491,50.2,Jharkhand
7267,3,1640.225867,61.0,Uttar Pradesh
7268,3,1323.404255,62.2,Uttar Pradesh
7269,3,1317.218903,48.5,Uttar Pradesh
7270,2,1175.349428,37.0,Rajasthan
7271,3,1274.900398,48.0,Uttar Pradesh
7272,3,1900.302947,69.0,Gujrat
7273,2,1286.046512,55.3,Odisha
7274,2,1135.0737800000002,50.0,karnataka
7275,3,1680.415521,55.0,Uttar Pradesh
7276,3,1299.929095,55.0,Bihar
7277,1,433.5961188999999,14.3,Uttar Pradesh
7278,2,1049.868766,48.0,Uttar Pradesh
7279,2,1315.202853,59.0,Uttar Pradesh
7280,4,3142.857143,110.0,Union Territory
7281,2,753.0120482000001,25.0,Uttar Pradesh
7282,3,1700.191571,71.0,Uttar Pradesh
7283,2,1342.857143,47.0,Uttar Pradesh
7284,2,1250.0,40.5,Uttar Pradesh
7285,1,302.7662819,13.9,Maharashtra
7286,2,850.1838234999999,37.0,Maharashtra
7287,3,1340.183158,60.0,Jharkhand
7288,2,1339.285714,51.0,Delhi NCR
7289,2,1250.0,46.0,Uttarakhand
7290,3,1300.052002,50.0,Rajasthan
7291,2,1000.0,31.0,Maharashtra
7292,3,1856.686974,64.0,Delhi NCR
7293,3,1147.672552,42.9,Union Territory
7294,3,1232.25288,46.0,Delhi NCR
7295,3,711.5278544,25.8,Delhi NCR
7296,2,1072.941176,45.6,Union Territory
7297,2,1500.164853,45.5,Punjab
7298,3,1855.385388,73.9,Union Territory
7299,2,800.0,30.0,karnataka
7300,2,1100.164204,33.5,Gujrat
7301,2,889.200561,31.7,Uttar Pradesh
7302,2,1247.994867,38.9,Uttar Pradesh
7303,2,1155.167031,37.0,Union Territory
7304,3,850.19056,29.0,Uttarakhand
7305,2,860.0469116,33.0,Maharashtra
7306,2,766.1204512,36.0,Uttar Pradesh
7307,2,1110.022853,34.0,Andhra Pradesh
7308,3,1495.2841039999998,65.0,Uttar Pradesh
7309,3,1689.473684,64.2,Odisha
7310,2,1100.110011,50.0,Delhi NCR
7311,3,1630.257581,50.0,Gujrat
7312,2,1209.677419,45.0,Gujrat
7313,2,650.0,26.0,Maharashtra
7314,2,1385.041551,55.0,Gujrat
7315,2,1085.141903,52.0,Rajasthan
7316,2,1250.0,42.0,Delhi NCR
7317,2,1000.0,29.5,Uttar Pradesh
7318,3,1600.175362,73.0,Kerala
7319,2,1290.322581,42.0,Uttar Pradesh
7320,4,2250.316056,89.0,Uttar Pradesh
7321,4,2224.199288,75.0,Union Territory
7322,2,805.0603795,28.0,Uttar Pradesh
7323,3,1429.796969,50.0,Rajasthan
7324,3,1352.002409,44.9,Jharkhand
7325,2,1246.185148,49.0,Uttar Pradesh
7326,3,1646.341463,54.0,Delhi NCR
7327,3,1600.2415460000002,53.0,Andhra Pradesh
7328,2,1439.8354470000002,42.0,Madhya Pradesh
7329,3,1500.115393,65.0,Kerala
7330,3,1150.0,46.0,Union Territory
7331,2,1276.35648,45.4,Delhi NCR
7332,4,2950.66708,95.1,Union Territory
7333,2,760.8695652000001,35.0,Tamil Nadu
7334,2,1045.296167,36.0,Gujrat
7335,1,650.1950585,20.0,Uttar Pradesh
7336,2,1300.236407,44.0,ChattishGarh
7337,2,1325.273192,57.0,Uttar Pradesh
7338,2,600.0600059999999,20.0,Andhra Pradesh
7339,2,1000.0,36.0,Andhra Pradesh
7340,2,1000.0,47.5,Andhra Pradesh
7341,3,1885.014138,80.0,Union Territory
7342,2,1149.802891,35.0,Maharashtra
7343,2,1121.828476,53.5,karnataka
7344,2,1385.176185,57.0,Union Territory
7345,2,910.023948,26.6,Andhra Pradesh
7346,3,992.248062,32.0,Maharashtra
7347,3,1350.438893,40.0,Rajasthan
7348,2,800.0,35.0,Uttarakhand
7349,3,1855.101529,74.0,Union Territory
7350,2,902.9868025,39.0,Uttar Pradesh
7351,3,1966.122202,65.0,Union Territory
7352,3,1412.250079,44.5,Uttar Pradesh
7353,3,900.0473708999999,38.0,Maharashtra
7354,2,930.0833868,29.0,Gujrat
7355,3,1705.4772059999998,52.0,Union Territory
7356,3,1890.359168,80.0,Gujrat
7357,3,1000.0,30.0,Rajasthan
7358,1,525.0875146000001,18.0,Rajasthan
7359,3,1255.0607289999998,46.5,Uttar Pradesh
7360,2,1150.202977,42.5,Uttar Pradesh
7361,3,2082.352941,70.8,Madhya Pradesh
7362,4,1815.336463,58.0,Delhi NCR
7363,2,900.0,36.0,Uttar Pradesh
7364,2,753.4983854,28.0,Uttar Pradesh
7365,2,1479.532164,50.6,Uttarakhand
7366,3,2619.047619,110.0,Rajasthan
7367,4,2666.666667,100.0,Madhya Pradesh
7368,3,1650.246305,67.0,Union Territory
7369,2,1106.147628,52.0,Odisha
7370,2,1170.117012,39.0,Maharashtra
7371,3,1295.143213,52.0,Uttar Pradesh
7372,2,880.0,30.8,karnataka
7373,3,1575.192097,57.4,Union Territory
7374,2,750.1172058,32.0,Gujrat
7375,2,600.0960154,25.0,Rajasthan
7376,3,1515.151515,45.0,Rajasthan
7377,3,2432.01415,110.0,Uttar Pradesh
7378,2,895.140665,35.0,Maharashtra
7379,2,1111.848656,33.5,Uttar Pradesh
7380,3,1880.29661,71.0,Union Territory
7381,4,2295.332823,90.0,Gujrat
7382,2,592.02378,23.9,Delhi NCR
7383,2,1064.891847,32.0,Uttar Pradesh
7384,2,1010.10101,33.0,Gujrat
7385,2,1058.857473,36.7,Andhra Pradesh
7386,2,1272.675737,44.9,Delhi NCR
7387,3,1311.111111,59.0,Assam
7388,3,1750.477403,55.0,Rajasthan
7389,3,1800.0,63.0,Uttar Pradesh
7390,3,1504.651163,64.7,Union Territory
7391,4,2400.0,75.0,Delhi NCR
7392,2,1100.052383,42.0,ChattishGarh
7393,2,1304.206065,40.0,Delhi NCR
7394,2,1087.7626699999998,35.2,Delhi NCR
7395,2,956.857074,39.7,Uttar Pradesh
7396,3,1224.9443210000002,44.0,karnataka
7397,2,1080.0,48.6,Uttar Pradesh
7398,3,645.2404318,26.3,Delhi NCR
7399,2,1297.789337,49.9,Uttar Pradesh
7400,3,1350.0,43.2,Union Territory
7401,2,750.1172058,32.0,Madhya Pradesh
7402,1,707.809301,24.2,Madhya Pradesh
7403,3,643.4184676,26.2,Delhi NCR
7404,2,1155.187446,53.0,Uttar Pradesh
7405,2,753.0120482000001,22.5,Uttar Pradesh
7406,3,1588.042971,68.0,Uttar Pradesh
7407,2,840.0840083999999,28.0,Uttar Pradesh
7408,2,725.0945776000001,23.0,Gujrat
7409,2,680.0,20.4,Odisha
7410,3,604.1426928,21.0,Uttar Pradesh
7411,3,1730.7692309999998,72.0,Gujrat
7412,3,1300.1383130000002,47.0,Uttar Pradesh
7413,2,900.0321439999999,28.0,Madhya Pradesh
7414,2,1165.286722,38.0,Delhi NCR
7415,3,1280.0,48.0,Jharkhand
7416,2,950.1689189,45.0,Uttar Pradesh
7417,2,926.6802444,27.3,Uttar Pradesh
7418,3,1480.484522,44.0,Uttar Pradesh
7419,3,1304.438861,62.3,Jharkhand
7420,2,1313.1572199999998,51.2,Odisha
7421,3,999.7261024,36.5,Delhi NCR
7422,2,1336.127849,51.0,Odisha
7423,3,1721.068249,58.0,Union Territory
7424,4,2800.707547,95.0,Gujrat
7425,3,1620.14299,52.12,Jharkhand
7426,3,1200.0,39.9,Union Territory
7427,2,913.3333332999998,27.4,Uttar Pradesh
7428,3,845.1156812,26.3,Delhi NCR
7429,3,1295.647824,51.8,Andhra Pradesh
7430,2,1135.123336,52.0,Uttar Pradesh
7431,3,1550.222977,73.0,Delhi NCR
7432,3,1350.063532,42.5,Uttar Pradesh
7433,2,1072.727273,35.4,Rajasthan
7434,2,1170.117012,39.0,karnataka
7435,2,1102.080624,33.9,Maharashtra
7436,3,1755.241346,72.0,Rajasthan
7437,1,486.828943,14.6,Uttar Pradesh
7438,2,1025.157233,32.6,Uttar Pradesh
7439,2,1000.0,33.0,Uttar Pradesh
7440,2,948.8300334,36.9,Uttar Pradesh
7441,3,1400.233372,60.0,Uttar Pradesh
7442,3,1592.356688,60.0,Uttar Pradesh
7443,3,1869.761444,58.0,Rajasthan
7444,3,1895.424837,58.0,Uttar Pradesh
7445,2,883.0612791000001,33.0,Uttar Pradesh
7446,2,1085.169352,33.0,Uttar Pradesh
7447,3,1585.365854,65.0,Punjab
7448,2,1050.213325,32.0,Andhra Pradesh
7449,3,1560.062402,50.0,Union Territory
7450,2,1200.218221,44.0,Jharkhand
7451,3,1250.0,47.0,Madhya Pradesh
7452,3,1600.2098640000002,61.0,Delhi NCR
7453,3,1504.802561,70.5,Uttar Pradesh
7454,3,960.7894053,37.0,Rajasthan
7455,2,670.0379267000001,26.5,Maharashtra
7456,3,1220.1257859999998,48.5,Uttar Pradesh
7457,3,920.0507614,29.0,Kerala
7458,3,1500.150015,50.0,Jharkhand
7459,2,1195.028681,50.0,Uttar Pradesh
7460,3,2614.379085,100.0,Uttar Pradesh
7461,2,957.6465679,45.9,Uttar Pradesh
7462,4,2595.508895,89.0,Delhi NCR
7463,2,963.0005068,38.0,Kerala
7464,2,1205.369894,42.2,Andhra Pradesh
7465,2,1190.213798,54.0,Madhya Pradesh
7466,3,1516.211803,65.0,Uttar Pradesh
7467,4,2189.621196,100.0,Uttar Pradesh
7468,2,1250.0,45.0,Kerala
7469,2,1389.317691,45.0,Gujrat
7470,3,1380.0,55.2,Delhi NCR
7471,2,1200.120012,40.0,Union Territory
7472,2,1268.011527,44.0,karnataka
7473,3,1862.145636,67.0,Delhi NCR
7474,3,1525.0,61.0,Andhra Pradesh
7475,2,859.4229588999999,28.0,Maharashtra
7476,2,1148.587056,37.8,Uttar Pradesh
7477,2,1177.059855,47.0,Uttar Pradesh
7478,2,1085.031001,49.0,Uttar Pradesh
7479,3,1900.121803,78.0,Uttar Pradesh
7480,3,1799.729364,66.5,Union Territory
7481,3,1777.849741,54.9,Union Territory
7482,3,1483.1981460000002,51.2,Uttar Pradesh
7483,3,1400.0,42.0,Rajasthan
7484,3,1799.729364,66.5,Union Territory
7485,3,645.2404318,26.3,Delhi NCR
7486,2,1250.0,42.5,Uttar Pradesh
7487,2,900.2057613,35.0,Uttar Pradesh
7488,3,1575.931232,55.0,Delhi NCR
7489,4,1850.239443,85.0,Uttar Pradesh
7490,3,1552.967277,56.0,Uttar Pradesh
7491,2,1080.246914,42.0,Jharkhand
7492,2,1050.2283109999998,46.0,Maharashtra
7493,3,1220.220802,42.0,Uttar Pradesh
7494,3,1150.139882,37.0,Uttar Pradesh
7495,3,1150.121065,38.0,Assam
7496,3,1399.688958,45.0,Maharashtra
7497,3,1855.058125,75.0,Union Territory
7498,3,1384.981606,64.0,Uttar Pradesh
7499,2,1334.167188,64.0,Odisha
7500,2,1080.394026,34.0,Gujrat
7501,2,1250.0,38.0,Rajasthan
7502,2,1200.0,36.0,Gujrat
7503,4,2200.1047670000003,84.0,Uttar Pradesh
7504,4,2949.482272,94.0,Union Territory
7505,3,1200.104357,46.0,Uttar Pradesh
7506,5,4761.904762,210.0,Uttar Pradesh
7507,4,3200.0,100.0,Gujrat
7508,2,997.168921,31.7,karnataka
7509,3,1500.110302,68.0,Rajasthan
7510,4,2030.685921,90.0,Uttarakhand
7511,4,2073.588135,72.7,Andhra Pradesh
7512,3,1684.4833170000002,52.0,Uttar Pradesh
7513,3,1569.574404,52.0,karnataka
7514,3,1910.201913,71.9,Union Territory
7515,3,1350.318471,53.0,Rajasthan
7516,3,1559.282142,53.0,West Bengal
7517,2,649.8283472,26.5,Gujrat
7518,4,2478.851577,96.7,Union Territory
7519,3,1365.103003,55.0,Maharashtra
7520,2,1209.677419,42.0,Gujrat
7521,3,1585.014409,66.0,Jharkhand
7522,3,1389.205192,61.0,Kerala
7523,2,478.217326,19.1,Delhi NCR
7524,2,950.269243,30.0,Uttar Pradesh
7525,3,1883.959044,82.8,Union Territory
7526,4,2325.581395,100.0,Union Territory
7527,3,1567.225735,57.0,Delhi NCR
7528,3,3250.591017,110.0,Gujrat
7529,3,1919.608348,74.5,Gujrat
7530,3,4000.0,170.0,Rajasthan
7531,3,1900.029231,65.0,Uttarakhand
7532,3,1425.178147,54.0,Andhra Pradesh
7533,1,651.0003176,20.5,Uttar Pradesh
7534,2,1099.807534,40.0,Maharashtra
7535,3,1951.337027,81.0,Uttarakhand
7536,2,1200.192031,50.0,Uttar Pradesh
7537,2,668.0838142000001,22.0,Rajasthan
7538,2,950.0662837,43.0,Uttar Pradesh
7539,4,2359.979633,92.7,Delhi NCR
7540,2,1191.2150869999998,49.9,Kerala
7541,3,1672.0,50.16,Madhya Pradesh
7542,2,1339.060131,53.0,Delhi NCR
7543,3,930.1270417000002,41.0,Uttar Pradesh
7544,3,1745.0042219999998,62.0,Rajasthan
7545,3,1281.229981,40.0,Odisha
7546,1,578.3456624,17.2,Uttar Pradesh
7547,3,1959.459459,69.6,Union Territory
7548,3,1284.246575,60.0,Bihar
7549,2,800.0,28.0,Maharashtra
7550,2,1129.264777,47.0,Maharashtra
7551,2,940.0324149,29.0,Maharashtra
7552,3,1400.107701,52.0,Maharashtra
7553,3,1335.028608,42.0,Madhya Pradesh
7554,3,2004.008016,70.0,Gujrat
7555,3,1680.25698,68.0,Uttar Pradesh
7556,2,600.0,24.0,Madhya Pradesh
7557,3,1827.040195,60.0,Union Territory
7558,1,795.0028392999999,28.0,Uttar Pradesh
7559,3,1340.123291,50.0,karnataka
7560,2,1085.050416,49.5,Uttar Pradesh
7561,3,1520.0,53.2,Odisha
7562,3,1608.860391,55.2,Union Territory
7563,3,1799.8560120000002,75.0,Uttar Pradesh
7564,2,900.0216872999999,41.5,Jharkhand
7565,1,510.0801555,21.0,Gujrat
7566,3,1760.28993,68.0,Kerala
7567,4,1306.017926,51.0,Delhi NCR
7568,2,1099.935107,33.9,Union Territory
7569,2,1050.144395,40.0,Uttar Pradesh
7570,2,1253.918495,40.0,Tamil Nadu
7571,2,872.0184662999999,34.0,Madhya Pradesh
7572,3,1400.1680199999998,50.0,Rajasthan
7573,3,1890.410959,69.0,Jharkhand
7574,6,3840.0,120.0,Jharkhand
7575,2,1194.852941,52.0,Uttar Pradesh
7576,3,1500.150015,50.0,Madhya Pradesh
7577,3,1380.042463,52.0,Union Territory
7578,2,1275.103602,40.0,Uttar Pradesh
7579,1,600.0,19.8,karnataka
7580,1,800.0,26.0,Uttar Pradesh
7581,3,1470.265526,67.0,Odisha
7582,3,1550.387597,54.0,Delhi NCR
7583,2,1020.119014,36.0,Uttar Pradesh
7584,2,1120.162933,44.0,Union Territory
7585,3,1553.022155,72.2,Uttar Pradesh
7586,2,977.8325123,39.7,Assam
7587,3,1827.136956,57.5,Union Territory
7588,3,1500.0,45.0,Gujrat
7589,2,650.1950585,20.0,Gujrat
7590,1,569.1519636,20.0,Maharashtra
7591,3,1774.279616,66.5,Rajasthan
7592,2,1076.182385,38.0,ChattishGarh
7593,3,1348.888889,60.7,Uttar Pradesh
7594,2,880.0521512,27.0,ChattishGarh
7595,3,1200.0,42.0,Kerala
7596,2,1099.974944,43.9,Delhi NCR
7597,3,1530.456076,50.0,Rajasthan
7598,1,521.0800568,22.0,Maharashtra
7599,3,2249.778565,76.2,Union Territory
7600,4,2174.543346,75.0,Union Territory
7601,2,581.2545411,24.0,Uttarakhand
7602,2,1273.154187,48.8,Delhi NCR
7603,3,1575.216592,60.0,Uttar Pradesh
7604,2,883.0612791000001,33.0,Uttar Pradesh
7605,3,1536.0,57.6,Odisha
7606,2,1550.034192,68.0,Uttarakhand
7607,3,1350.016464,41.0,Union Territory
7608,2,1200.20429,47.0,Bihar
7609,1,308.6070215,10.9,Rajasthan
7610,2,850.0303582,28.0,Madhya Pradesh
7611,4,2453.125,78.5,ChattishGarh
7612,2,1156.1928,37.9,Union Territory
7613,3,1660.280971,65.0,Uttar Pradesh
7614,2,946.8114731,34.0,Jharkhand
7615,2,650.0171057,19.0,Gujrat
7616,2,860.0727754000001,26.0,Madhya Pradesh
7617,3,1880.288311,60.0,Punjab
7618,2,1350.135014,45.0,Maharashtra
7619,3,1733.102253,60.0,Rajasthan
7620,3,1493.333333,44.8,Rajasthan
7621,2,1362.15576,46.0,Madhya Pradesh
